34;1142;10 a 14 anos;;-1;2093;58;Grupo de idade;93;População residente;Pessoas;['nivelTerritorial']
35;1142;10 a 14 anos;;-1;2093;58;Grupo de idade;1000093;População residente - percentual do total geral;%;[]
36;6797;15 a 64 anos;;-1;2093;58;Grupo de idade;93;População residente;Pessoas;['nivelTerritorial']
37;6797;15 a 64 anos;;-1;2093;58;Grupo de idade;1000093;População residente - percentual do total geral;%;[]
38;1143;15 a 19 anos;;-1;2093;58;Grupo de idade;93;População residente;Pessoas;['nivelTerritorial']
39;1143;15 a 19 anos;;-1;2093;58;Grupo de idade;1000093;População residente - percentual do total geral;%;[]
40;2792;15 a 17 anos;;-1;2093;58;Grupo de idade;93;População residente;Pessoas;['nivelTerritorial']
41;2792;15 a 17 anos;;-1;2093;58;Grupo de idade;1000093;População residente - percentual do total geral;%;[]
42;92982;18 e 19 anos;;-1;2093;58;Grupo de idade;93;População residente;Pessoas;['nivelTerritorial']
43;92982;18 e 19 anos;;-1;2093;58;Grupo de idade;1000093;População residente - percentual do total geral;%;[]
44;1144;20 a 24 anos;;-1;2093;58;Grupo de idade;93;População residente;Pessoas;['nivelTerritorial']
45;1144;20 a 24 anos;;-1;2093;58;Grupo de idade;1000093;População residente - percentual do total geral;%;[]
46;1145;25 a 29 anos;;-1;2093;58;Grupo de idade;93;População residente;Pessoas;['nivelTerritorial']
47;1145;25 a 29 anos;;-1;2093;58;Grupo de idade;1000093;População residente - percentual do total geral;%;[]
48;3299;30 a 39 anos;;-1;2093;58;Grupo de idade;93;População residente;Pessoas;['nivelTerritorial']
49;3299;30 a 39 anos;;-1;2093;58;Grupo de idade;1000093;População residente - percentual do total geral;%;[]
50;3300;40 a 49 anos;;-1;2093;58;Grupo de idade;93;População residente;Pessoas;['nivelTerritorial']
51;3300;40 a 49 anos;;-1;2093;58;Grupo de idade;1000093;População residente - percentual do total geral;%;[]
52;3301;50 a 59 anos;;-1;2093;58;Grupo de idade;93;População residente;Pessoas;['nivelTerritorial']
53;3301;50 a 59 anos;;-1;2093;58;Grupo de idade;1000093;População residente - percentual do total geral;%;[]
54;3520;60 a 69 anos;;-1;2093;58;Grupo de idade;93;População residente;Pessoas;['nivelTerritorial']
55;3520;60 a 69 anos;;-1;2093;58;Grupo de idade;1000093;População residente - percentual do total geral;%;[]
56;6798;65 anos ou mais;;-1;2093;58;Grupo de idade;93;População residente;Pessoas;['nivelTerritorial']
57;6798;65 anos ou mais;;-1;2093;58;Grupo de idade;1000093;População residente - percentual do total geral;%;[]
58;3244;70 anos ou mais;;-1;2093;58;Grupo de idade;93;População residente;Pessoas;['nivelTerritorial']
59;3244;70 anos ou mais;;-1;2093;58;Grupo de idade;1000093;População residente - percentual do total geral;%;[]
60;95252;70 a 79 anos;;-1;2093;58;Grupo de idade;93;População residente;Pessoas;['nivelTerritorial']
61;95252;70 a 79 anos;;-1;2093;58;Grupo de idade;1000093;População residente - percentual do total geral;%;[]
62;2503;80 anos ou mais;;-1;2093;58;Grupo de idade;93;População residente;Pessoas;['nivelTerritorial']
63;2503;80 anos ou mais;;-1;2093;58;Grupo de idade;1000093;População residente - percentual do total geral;%;[]
